id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat
7309,0.596238,tcp,http,FIN,10,8,792,1066,28.512103,62,252,9566.649414,12518.49023,2,2,66.248667,72.098711,3349.725235,120.288867,255,2287112656,3178221034,255,0.180382,0.090786,0.089596,79,133,1,131,4,1,1,1,1,4,0,0,1,3,4,0,Normal
7310,0.6583,tcp,http,FIN,10,8,804,1264,25.824093,62,252,8798.419922,13440.68066,2,2,73.144444,78.74043,3638.035976,120.718781,255,1961099411,1120252365,255,0.136363,0.081355,0.055008,80,158,1,230,2,1,18,1,1,2,0,0,1,2,2,0,Normal
7311,0.665457,tcp,http,FIN,10,8,828,1088,25.546353,62,252,8968.272461,11444.7666,2,2,73.939667,82.556141,3722.379061,146.009797,255,3110645465,1631578854,255,0.193391,0.054424,0.138967,83,136,1,142,2,1,17,1,1,2,0,0,1,4,2,0,Normal
7312,1.154423,tcp,http,FIN,10,10,828,1324,16.458439,62,252,5169.682129,8260.40332,2,2,128.185778,121.571555,8977.914186,175.455766,255,1204683517,2259718606,255,0.104629,0.060271,0.044358,83,132,1,217,3,1,1,1,1,3,0,0,1,1,3,0,Normal
7313,0.829845,tcp,http,FIN,10,10,790,1416,22.895842,62,252,6854.291992,12291.45215,2,2,92.192333,84.879781,6267.748057,123.018828,255,4186422225,4012566493,255,0.130374,0.065918,0.064456,79,142,1,263,3,1,1,1,1,3,0,0,1,2,3,0,Normal
7314,0.99844,tcp,http,FIN,12,8,908,1230,19.029686,62,252,6674.412109,8629.461914,2,2,90.755634,122.76857,4944.327285,167.382688,255,3868076697,3345357601,255,0.215904,0.139051,0.076853,76,154,1,213,3,1,1,1,1,3,0,0,1,2,3,0,Normal
7315,2.015016,tcp,ftp,FIN,62,20,68136,1026,40.19819,254,252,266153.7188,3870.936768,28,4,32.460066,101.211477,2801.020623,115.471781,255,219287447,1780943553,255,0.218456,0.091989,0.126467,1099,51,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal
7316,2.031799,tcp,ftp,FIN,64,20,68214,1026,40.850496,254,252,264392.2813,3838.962158,29,4,31.313063,102.644578,3047.567388,135.462437,255,1826319123,3196706603,255,0.168447,0.081543,0.086904,1066,51,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal
7317,1.797701,tcp,ftp,FIN,64,20,68216,1026,46.170081,254,252,298830.5625,4338.875,29,4,28.519016,89.617,2637.400558,115.901898,255,4130525660,948464645,255,0.184934,0.094969,0.089965,1066,51,0,0,2,1,1,1,1,2,1,1,0,1,2,0,Normal
7318,1.852797,tcp,ftp,FIN,64,22,68216,1112,45.876585,254,252,289944.3438,4585.499512,29,4,29.409477,86.501953,2839.834948,122.026062,255,3292556142,820489087,255,0.135823,0.035672,0.100151,1066,51,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal
7319,1.159826,tcp,ftp,FIN,64,20,68216,1026,71.562456,254,252,463179.8125,6725.146484,29,4,18.149873,57.886684,1626.330447,64.72441,255,3257749787,3238539954,255,0.122296,0.059975,0.062321,1066,51,0,0,3,1,1,1,1,3,1,1,0,1,3,0,Normal
7320,1.074383,tcp,ftp,FIN,64,20,68216,1026,77.253641,254,252,500015.3438,7259.980469,29,4,16.676333,54.700367,1497.259774,64.57152,255,111490262,1768562868,255,0.087765,0.035066,0.052699,1066,51,0,0,3,1,1,1,1,3,1,1,0,1,3,0,Normal
7321,1.362593,tcp,ftp,FIN,64,20,68216,1026,60.913271,254,252,394254.1875,5724.379883,29,4,21.613302,67.733633,2077.265268,100.787375,255,2918189723,36125015,255,0.187281,0.07565,0.111631,1066,51,0,0,3,1,1,1,1,3,1,1,0,1,3,0,Normal
7322,1.004816,tcp,ftp,FIN,64,20,68214,1026,82.602183,254,252,534617.25,7762.614746,29,4,15.645508,49.986738,1414.995794,59.492297,255,1859473494,2885867457,255,0.107856,0.055058,0.052798,1066,51,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal
7323,0.769458,tcp,http,FIN,10,10,796,1166,24.692706,62,252,7454.598145,10916.77539,2,2,85.495333,77.585,4813.564194,151.65975,255,2687424171,1929299723,255,0.156376,0.070169,0.086207,80,117,1,138,3,1,18,1,1,3,0,0,1,3,3,0,Normal
7324,0.479291,tcp,http,FIN,10,8,816,1064,35.469058,62,252,12268.12109,15539.62012,2,2,53.254556,55.191715,2749.384,96.092,255,1359021477,15939379,255,0.151876,0.070319,0.081557,82,133,1,153,3,1,18,2,2,3,0,0,4,4,3,0,Normal
7325,0.479291,tcp,http,FIN,10,8,816,1064,35.469058,62,252,12268.12109,15539.62012,2,2,53.254556,55.191715,2749.384,96.092,255,1359021477,15939379,255,0.151876,0.070319,0.081557,82,133,1,153,3,1,18,2,2,3,0,0,4,4,3,0,Normal
7326,0.911274,tcp,http,FIN,12,8,880,1282,20.849931,62,252,7084.586914,9849.946289,2,2,82.843089,118.083859,4871.826922,175.0695,255,404338139,1834813338,255,0.105091,0.064013,0.041078,73,160,1,239,3,1,1,1,1,3,0,0,1,1,3,0,Normal
7327,0.64203,tcp,http,FIN,10,8,822,1266,26.478513,62,252,9220.75293,13806.20801,2,2,71.336667,80.58443,3912.77417,135.022469,255,876297951,2128953847,255,0.103698,0.047882,0.055816,82,158,1,231,3,1,1,1,1,3,0,0,1,2,3,0,Normal
7328,0.607904,tcp,http,FIN,10,8,824,1166,27.964941,62,252,9764.699219,13436.33203,2,2,67.544889,70.552141,3612.37509,91.932773,255,2825385143,3714305973,255,0.180264,0.113181,0.067083,82,146,1,181,3,1,1,1,1,3,0,0,1,2,3,0,Normal
7329,1.319385,tcp,http,FIN,10,10,816,1140,14.400648,62,252,4456.621582,6221.080078,2,2,146.598333,140.595438,9683.684623,214.642156,255,1041837937,1765604842,255,0.112823,0.053322,0.059501,82,114,1,125,1,1,1,1,1,1,0,0,1,2,1,0,Normal
7330,1.099303,tcp,http,FIN,10,10,824,1410,17.283679,62,252,5399.785156,9234.942383,2,2,122.144778,106.094445,6866.459031,199.271484,255,1070404840,2548023964,255,0.213321,0.096437,0.116884,82,141,1,259,2,1,13,2,1,1,0,0,1,2,1,0,Normal
7331,0.555799,tcp,http,FIN,10,8,800,1070,30.586597,62,252,10363.45898,13486.88965,2,2,61.755444,53.242285,3347.487259,89.671219,255,20414666,3353059666,255,0.215117,0.141177,0.07394,80,134,1,132,3,1,1,1,1,3,0,0,1,1,3,0,Normal
7332,0.806259,tcp,http,FIN,10,8,794,1268,21.085037,62,252,7094.494629,11013.83106,2,2,100.754752,97.002859,5149.313587,155.611687,255,2113601825,360325076,255,0.205324,0.127236,0.078088,79,159,1,231,3,1,1,1,1,3,0,0,1,3,3,0,Normal
7333,0.709223,tcp,http,FIN,10,8,798,1340,23.969895,62,252,8110.28418,13231.38184,2,2,78.802556,95.57057,4440.665484,168.419859,255,636427717,2766350244,255,0.100487,0.039457,0.06103,80,168,1,267,3,1,6,1,1,3,0,0,1,1,3,0,Normal
7334,1.181627,tcp,http,FIN,12,8,912,1136,16.079524,62,252,5659.992188,6729.703613,2,2,107.420639,149.939578,6061.280095,244.558125,255,3212796549,226489685,255,0.156789,0.080071,0.076718,76,142,1,165,3,1,17,1,1,3,0,0,1,1,3,0,Normal
7335,0.714544,tcp,http,FIN,10,10,824,1272,26.590385,62,252,8307.396484,12819.36426,2,2,79.393778,69.572555,4249.521681,142.305187,255,1631900778,2538055732,255,0.183545,0.087257,0.096288,82,127,1,191,3,1,1,1,1,3,0,0,1,1,3,0,Normal
7336,0.643041,tcp,http,FIN,10,8,828,1070,26.436883,62,252,9280.901367,11657.11035,2,2,71.449,78.51257,3568.851626,112.728109,255,615225570,3328048534,255,0.146346,0.092701,0.053645,83,134,1,133,3,1,1,1,1,3,0,0,1,2,3,0,Normal
7337,0.864196,tcp,http,FIN,10,8,790,1102,19.671463,62,252,6581.840332,8933.158203,2,2,96.021778,115.34357,4986.355544,173.781234,255,1301761876,1446499362,255,0.139365,0.05605,0.083315,79,138,1,148,3,1,1,1,1,3,0,0,1,2,3,0,Normal
7338,0.628158,tcp,http,FIN,10,8,794,1132,27.063256,62,252,9105.989258,12621.0293,2,2,69.795333,81.144859,3745.675064,119.822875,255,1478390226,2021368899,255,0.131978,0.059514,0.072464,79,142,1,163,3,1,1,1,1,3,0,0,1,3,3,0,Normal
7339,0.841578,tcp,http,FIN,10,8,798,1324,20.200148,62,252,6834.779297,11017.39844,2,2,93.508667,103.570711,5388.849062,202.856734,255,585830416,4087062630,255,0.14287,0.096745,0.046125,80,166,1,259,2,1,19,1,1,2,0,0,1,2,2,0,Normal
7340,0.508592,tcp,ftp,FIN,12,12,586,682,45.222889,254,252,8462.579102,9846.792969,3,4,46.235636,41.803816,2318.682576,55.992277,255,2494558911,288983754,255,0.076753,0.031421,0.045332,49,57,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal
7341,1.568029,tcp,http,FIN,10,10,800,1232,12.117122,62,252,3673.401367,5658.058594,2,2,174.225444,159.441328,10701.9315,282.070938,255,551986306,2760610922,255,0.206893,0.105502,0.101391,80,123,1,171,2,1,1,1,1,2,0,0,1,1,2,0,Normal
7342,1.09091,tcp,http,FIN,10,10,800,1402,17.416653,62,252,5279.995605,9254.65918,2,2,121.212222,107.320891,6557.683842,190.293094,255,4193362071,1112526903,255,0.196354,0.124305,0.072049,80,140,1,256,2,1,1,1,1,2,0,0,1,1,2,0,Normal
7343,1.396878,tcp,http,FIN,10,10,798,1310,13.60176,62,252,4117.753906,6752.200195,2,2,155.191667,140.166219,9149.837623,213.91025,255,2949177561,550822695,255,0.248383,0.135371,0.113012,80,131,1,210,1,1,1,1,1,1,0,0,1,2,1,0,Normal
7344,1.913088,tcp,http,FIN,10,10,794,1282,9.931587,62,252,2989.93042,4825.706055,2,2,212.565333,203.450219,11651.33592,353.044281,255,1456728102,1702831430,255,0.184925,0.081347,0.103578,79,128,1,196,2,1,1,1,1,2,0,0,1,1,2,0,Normal
7345,1.388111,tcp,http,FIN,10,8,814,1070,12.246859,62,252,4224.445801,5400.144531,2,2,154.125556,181.626141,8740.327023,337.899094,255,1380303367,128628641,255,0.209489,0.11672,0.092769,81,134,1,133,2,1,1,1,1,2,0,0,1,1,2,0,Normal
7346,0.577862,tcp,http,FIN,10,8,798,1156,29.418787,62,252,9953.933594,14010.26465,2,2,64.099333,72.298711,3564.468504,95.434945,255,271244036,2522410646,255,0.130947,0.071762,0.059185,80,145,1,207,3,1,18,2,2,3,0,0,4,2,3,0,Normal
7347,0.577862,tcp,http,FIN,10,8,798,1156,29.418787,62,252,9953.933594,14010.26465,2,2,64.099333,72.298711,3564.468504,95.434945,255,271244036,2522410646,255,0.130947,0.071762,0.059185,80,145,1,207,3,1,18,2,2,3,0,0,4,2,3,0,Normal
7348,1.369128,tcp,http,FIN,10,10,826,1168,13.877446,62,252,4347.29248,6146.978516,2,2,152.125333,144.913891,9920.165695,241.880172,255,2011992299,2884462114,255,0.180528,0.064199,0.116329,83,117,1,139,3,1,1,1,1,3,0,0,1,1,3,0,Normal
7349,1.602328,tcp,http,FIN,10,10,802,1354,11.857747,62,252,3604.755127,6086.14502,2,2,177.926333,168.268109,11199.10888,247.565438,255,3923408845,3353556913,255,0.20858,0.087889,0.120691,80,135,1,232,2,1,1,1,1,2,0,0,1,1,2,0,Normal
7350,1.60144,tcp,http,FIN,10,10,826,1166,11.864322,62,252,3716.655029,5245.279297,2,2,177.937778,171.008328,10298.15924,338.215562,255,2762679450,835962670,255,0.141996,0.061731,0.080265,83,117,1,138,2,1,1,1,1,2,0,0,1,1,2,0,Normal
7351,0.573081,tcp,http,FIN,10,8,824,1298,29.664218,62,252,10358.04688,15858.1416,2,2,63.675667,70.696859,3348.781995,120.888297,255,1344088038,3433467093,255,0.141997,0.058588,0.083409,82,162,1,247,4,1,5,2,1,6,0,0,1,4,4,0,Normal
7352,1.011945,tcp,http,FIN,10,8,800,1058,16.799332,62,252,5692.008789,7320.555664,2,2,112.438333,130.348859,6038.133273,241.303453,255,164683553,4001501607,255,0.154346,0.076763,0.077583,80,132,1,127,4,1,2,1,1,6,0,0,1,2,4,0,Normal
7353,1.485684,tcp,http,FIN,10,8,812,1252,11.442541,62,252,3936.233887,5901.658691,2,2,165.061889,200.245422,10000.29565,418.969125,255,960356697,3324184027,255,0.173872,0.083957,0.089915,81,157,1,224,1,1,1,1,1,1,0,0,1,1,1,0,Normal
7354,2.440686,tcp,http,FIN,10,10,810,1156,7.784697,62,252,2389.492188,3412.155518,2,2,271.187333,262.551125,16572.17604,429.379781,255,3467131485,2871332216,255,0.126112,0.077048,0.049064,81,116,1,133,2,1,2,2,1,2,0,0,1,3,1,0,Normal
7355,1.74272,tcp,http,FIN,10,10,824,1252,10.902497,62,252,3406.169678,5173.521973,2,2,193.441111,185.167781,13712.80311,284.772469,255,1651797677,2750462380,255,0.155349,0.076202,0.079147,82,125,1,181,1,1,1,1,1,1,0,0,1,1,1,0,Normal
7356,0.623572,tcp,http,FIN,10,12,784,3980,33.676946,254,252,9057.495117,46814.16016,2,3,69.285778,49.27591,4684.250673,3460.110993,255,2923863699,2658716363,255,0.110374,0.057261,0.053113,78,332,1,1502,1,1,1,1,1,1,0,0,1,1,1,0,Normal
7357,0.206499,tcp,http,FIN,10,6,1474,268,72.639579,254,252,51409.44922,8678.008789,2,1,21.845667,37.834602,1172.663414,58.390402,255,1603385440,687677299,255,0.035926,0.017317,0.018609,147,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Normal
7358,1.078538,tcp,http,FIN,10,8,814,1066,15.762079,62,252,5436.990234,6920.47998,2,2,119.837556,140.091859,6864.409615,273.232719,255,2965674203,3636180493,255,0.130857,0.064283,0.066574,81,133,1,131,2,1,2,1,1,2,0,0,1,1,2,0,Normal
7359,1.519687,tcp,http,FIN,10,10,810,1376,12.502574,62,252,3837.632324,6522.395508,2,2,168.854111,152.699891,9636.83637,259.316188,255,2007063385,418267672,255,0.245636,0.122935,0.122701,81,138,1,242,2,1,1,1,1,2,0,0,1,1,2,0,Normal
7360,1.288497,tcp,http,FIN,10,10,820,1174,14.745863,62,252,4582.083008,6562.685059,2,2,143.152333,135.157,8228.935271,261.845219,255,1479450298,1868925445,255,0.125262,0.072083,0.053179,82,117,1,142,3,1,2,2,1,1,0,0,1,2,1,0,Normal
7361,1.937164,tcp,http,FIN,10,10,824,1154,9.808153,62,252,3064.273438,4290.808594,2,2,215.240444,201.153109,13443.50269,318.884344,255,3775178572,3609098104,255,0.185826,0.125991,0.059835,82,115,1,175,4,1,3,3,3,3,0,0,9,3,3,0,Normal
7362,1.937164,tcp,http,FIN,10,10,824,1154,9.808153,62,252,3064.273438,4290.808594,2,2,215.240444,201.153109,13443.50269,318.884344,255,3775178572,3609098104,255,0.185826,0.125991,0.059835,82,115,1,175,4,1,3,3,3,3,0,0,9,3,3,0,Normal
7363,1.937164,tcp,http,FIN,10,10,824,1154,9.808153,62,252,3064.273438,4290.808594,2,2,215.240444,201.153109,13443.50269,318.884344,255,3775178572,3609098104,255,0.185826,0.125991,0.059835,82,115,1,175,4,1,3,3,3,3,0,0,9,3,3,0,Normal
7364,2.227585,tcp,http,FIN,10,10,822,1136,8.529416,62,252,2657.586426,3673.933838,2,2,247.509444,232.220219,15185.95497,532.196125,255,1636675359,3305117074,255,0.223313,0.097938,0.125375,82,114,1,123,1,1,18,1,1,1,0,0,1,1,1,0,Normal
7365,1.056596,tcp,http,FIN,10,10,826,1178,17.982274,62,252,5633.184082,8033.344727,2,2,117.399556,108.221664,7526.184683,173.347578,255,3097105172,1320428701,255,0.13349,0.064746,0.068744,83,118,1,144,1,1,1,1,1,2,0,0,1,1,1,0,Normal
7366,0.786395,tcp,http,FIN,10,8,826,1308,21.617635,62,252,7568.715332,11648.08984,2,2,87.274556,92.54943,4541.856098,127.425562,255,2510025013,1900459926,255,0.225656,0.138546,0.08711,83,164,1,251,3,1,1,1,1,3,0,0,1,1,3,0,Normal
7367,1.279771,tcp,http,FIN,10,8,802,1122,13.283627,62,252,4513.307617,6138.598145,2,2,142.196778,154.677719,7639.97099,259.65225,255,1451925048,6120610,255,0.206992,0.145537,0.061455,80,140,1,159,2,1,2,1,1,1,0,0,1,1,2,0,Normal
7368,1.693294,tcp,http,FIN,10,10,790,1234,11.220733,62,252,3359.133057,5248.94043,2,2,188.143778,170.404,10716.2871,243.756766,255,2701236251,1820209286,255,0.263073,0.158415,0.104658,79,123,1,172,1,1,1,1,1,1,0,0,1,1,1,0,Normal
7369,1.921398,tcp,http,FIN,10,10,796,1148,9.888633,62,252,2985.326172,4305.19873,2,2,213.488667,201.170781,13968.75743,306.66625,255,2312671645,1280171426,255,0.364082,0.110058,0.254024,80,115,1,128,2,1,1,1,1,3,0,0,1,1,2,0,Normal
7370,1.358835,tcp,http,FIN,10,10,792,1266,13.982566,62,252,4197.713379,6711.631836,2,2,150.981667,144.069109,9536.349738,225.512281,255,701692524,179452074,255,0.128579,0.062195,0.066384,79,127,1,188,3,1,1,1,1,2,0,0,1,1,2,0,Normal
7371,0.888199,tcp,http,FIN,10,8,828,1308,19.139856,62,252,6719.215332,10313.00488,2,2,95.806667,112.338859,5420.038635,184.693406,255,68478559,527789280,255,0.171863,0.101826,0.070037,83,164,1,252,3,1,1,2,1,2,0,0,1,2,2,0,Normal
7372,0.962131,tcp,http,FIN,10,8,798,1072,17.669111,62,252,5978.395508,7799.353516,2,2,106.882667,123.017289,5840.361616,166.171063,255,1227386068,2674213647,255,0.141771,0.101001,0.04077,80,134,1,133,3,1,1,1,1,2,0,0,1,1,2,0,Normal
7373,0.774641,tcp,http,FIN,10,8,800,1224,21.94565,62,252,7435.702637,11060.60742,2,2,86.055444,101.429859,4305.08453,157.501219,255,903555673,1981099266,255,0.138052,0.064625,0.073427,80,153,1,209,3,1,1,2,1,2,0,0,1,2,2,0,Normal
7374,2.303118,tcp,http,FIN,10,10,806,1166,8.249686,62,252,2521.798828,3647.229492,2,2,255.902,242.767109,14930.23451,460.698344,255,991687042,2780905378,255,0.262716,0.117168,0.145548,81,117,1,137,1,1,2,1,1,2,0,0,1,2,1,0,Normal
7375,1.26523,tcp,http,FIN,10,10,794,1426,15.017033,62,252,4520.91748,8118.682129,2,2,140.581111,116.955891,7545.250793,222.130797,255,1232680799,2954890642,255,0.239694,0.161357,0.078337,79,143,1,268,2,1,2,1,1,1,0,0,1,1,2,0,Normal
7376,1.188543,tcp,http,FIN,10,10,800,1400,15.98596,62,252,4846.27002,8480.972656,2,2,132.060333,121.782336,7474.079664,209.628484,255,3312529344,4204312145,255,0.140502,0.09187,0.048632,80,140,1,254,1,1,1,1,1,1,0,0,1,1,1,0,Normal
7377,0.994907,tcp,http,FIN,10,10,794,1210,19.097262,62,252,5749.280762,8756.59668,2,2,110.545222,98.287219,6216.529546,189.993375,255,320370682,2204104249,255,0.189483,0.085444,0.104039,79,121,1,159,3,1,19,2,2,3,0,0,4,2,3,0,Normal
7378,0.994907,tcp,http,FIN,10,10,794,1210,19.097262,62,252,5749.280762,8756.59668,2,2,110.545222,98.287219,6216.529546,189.993375,255,320370682,2204104249,255,0.189483,0.085444,0.104039,79,121,1,159,3,1,19,2,2,3,0,0,4,2,3,0,Normal
7379,0.639586,tcp,http,FIN,10,8,800,1088,26.579695,62,252,9005.826172,11907.70313,2,2,71.065111,75.94457,3692.279832,117.461891,255,1850384965,3253566673,255,0.171336,0.107443,0.063893,80,136,1,141,3,1,1,1,1,3,0,0,1,1,3,0,Normal
7380,1.029447,tcp,http,FIN,10,8,816,1334,16.513721,62,252,5711.804688,9076.717773,2,2,114.280444,140.210422,6614.05649,269.31025,255,2395330249,3060771123,255,0.131673,0.047972,0.083701,82,167,1,265,1,1,1,1,1,1,0,0,1,1,1,0,Normal
7381,1.628627,tcp,http,FIN,10,10,794,1340,11.666269,62,252,3512.160889,5924.008789,2,2,180.958556,168.746781,12080.17021,271.540125,255,3133227874,246169606,255,0.185227,0.109112,0.076115,79,134,1,225,1,1,1,1,1,1,0,0,1,1,1,0,Normal
7382,0.752429,tcp,http,FIN,10,8,818,1088,22.593494,62,252,7835.955078,10121.88477,2,2,83.508667,91.768289,4460.489295,150.822453,255,1136454592,3092002535,255,0.188021,0.110043,0.077978,82,136,1,142,2,1,1,1,1,2,0,0,1,1,2,0,Normal
7383,0.651141,tcp,http,FIN,10,8,812,1156,26.108017,62,252,8981.158203,12433.55957,2,2,72.205333,86.290289,3749.684915,153.407469,255,448519613,890001369,255,0.105143,0.047105,0.058038,81,145,1,176,2,1,18,1,1,2,0,0,1,1,2,0,Normal
7384,0.669597,tcp,http,FIN,10,8,796,1246,25.388404,62,252,8566.34668,13034.70508,2,2,74.399667,82.98943,4104.950091,122.366805,255,1955177070,2206147219,255,0.103747,0.035185,0.068562,80,156,1,221,2,1,1,1,1,1,0,0,1,2,2,0,Normal
7385,0.737757,tcp,http,FIN,10,8,826,1174,23.042817,62,252,8067.696777,11147.30176,2,2,81.973,87.597711,4643.209961,140.690937,255,4125828165,4260630766,255,0.16145,0.103323,0.058127,83,147,1,185,3,1,1,1,1,2,0,0,1,1,2,0,Normal
7386,1.061405,tcp,http,FIN,10,10,814,1274,17.900802,62,252,5524.75293,8645.145508,2,2,117.933889,106.776,6649.138208,233.970703,255,1114736795,3580104810,255,0.124587,0.081751,0.042836,81,127,1,191,3,1,1,2,1,2,0,0,1,2,2,0,Normal
7387,1.596161,tcp,http,FIN,10,10,798,1224,11.903561,62,252,3603.646484,5523.252441,2,2,177.351222,162.920109,13500.26046,291.560719,255,3583430830,985226210,255,0.165006,0.1068,0.058206,80,122,1,167,2,1,1,1,1,2,0,0,1,2,2,0,Normal
7388,1.447073,tcp,http,FIN,10,10,794,1420,13.129953,62,252,3952.806885,7065.296875,2,2,160.686444,149.236,8959.346696,280.755594,255,2183904667,3957871617,255,0.189397,0.10394,0.085457,79,142,1,265,1,1,1,1,1,1,0,0,1,1,1,0,Normal
7389,0.751518,tcp,http,FIN,10,8,824,1256,22.620882,62,252,7898.679688,11698.98731,2,2,83.398667,82.707859,4604.322107,122.384727,255,3330473442,3720144090,255,0.264137,0.172555,0.091582,82,157,1,226,3,1,2,2,2,3,0,0,4,2,3,0,Normal
7390,0.751518,tcp,http,FIN,10,8,824,1256,22.620882,62,252,7898.679688,11698.98731,2,2,83.398667,82.707859,4604.322107,122.384727,255,3330473442,3720144090,255,0.264137,0.172555,0.091582,82,157,1,226,3,1,2,2,2,3,0,0,4,2,3,0,Normal
7391,1.003885,tcp,http,FIN,10,10,814,1256,18.92647,62,252,5841.306152,9012.984375,2,2,111.542778,102.187891,7222.483971,163.373797,255,2015171669,1235135636,255,0.136182,0.080674,0.055508,81,126,1,183,3,1,1,1,1,3,0,0,1,1,3,0,Normal
7392,1.29702,tcp,http,FIN,10,8,792,1204,13.106969,62,252,4397.773438,6501.056641,2,2,144.113333,165.561422,8693.291439,324.791719,255,4018923274,888208593,255,0.211927,0.137409,0.074518,79,151,1,200,3,1,18,1,1,2,0,0,1,1,2,0,Normal
7393,1.39739,tcp,http,FIN,10,10,800,1268,13.596777,62,252,4121.970215,6537.902832,2,2,155.265556,142.302,9475.058726,353.874031,255,1321300037,2561613431,255,0.180178,0.090607,0.089571,80,127,1,188,2,1,1,1,1,2,0,0,4,1,2,0,Normal
7394,1.39739,tcp,http,FIN,10,10,800,1268,13.596777,62,252,4121.970215,6537.902832,2,2,155.265556,142.302,9475.058726,353.874031,255,1321300037,2561613431,255,0.180178,0.090607,0.089571,80,127,1,188,3,1,1,1,1,2,0,0,4,1,2,0,Normal
7395,0.646912,tcp,http,FIN,10,8,810,1256,26.278691,62,252,9015.136719,13590.7207,2,2,71.879111,80.512289,3633.972289,120.279727,255,391058036,3445356890,255,0.145481,0.082676,0.062805,81,157,1,226,2,1,1,1,1,2,0,0,1,1,2,0,Normal
7396,0.890052,tcp,http,FIN,10,8,802,1084,19.100007,62,252,6489.508301,8529.838867,2,2,98.777667,122.293859,5221.434078,209.366437,255,3903141888,3984634905,255,0.100718,0.033987,0.066731,80,136,1,140,3,1,13,2,1,2,0,0,1,2,2,0,Normal
7397,0.993759,tcp,http,FIN,10,8,798,1086,17.106764,62,252,5788.124023,7655.779785,2,2,110.417667,119.490711,5800.165337,212.202922,255,3185056423,2442458636,255,0.205631,0.114027,0.091604,80,136,1,141,2,1,2,2,1,2,0,0,1,3,2,0,Normal
7398,0.937201,tcp,http,FIN,10,10,798,1328,20.273132,62,252,6137.423828,10209.12207,2,2,104.133444,85.083109,6281.148792,145.1855,255,2594951524,1572793931,255,0.243802,0.170829,0.072973,80,133,1,241,3,1,2,2,2,3,0,0,4,2,3,0,Normal
7399,0.937201,tcp,http,FIN,10,10,798,1328,20.273132,62,252,6137.423828,10209.12207,2,2,104.133444,85.083109,6281.148792,145.1855,255,2594951524,1572793931,255,0.243802,0.170829,0.072973,80,133,1,241,3,1,2,2,2,3,0,0,4,2,3,0,Normal
7400,0.797394,tcp,http,FIN,10,8,816,1076,21.319449,62,252,7374.020996,9450.786133,2,2,88.599333,105.655711,4816.16907,178.817484,255,425547545,2240221236,255,0.116095,0.057023,0.059072,82,135,1,136,3,1,17,1,1,3,0,0,1,1,3,0,Normal
7401,0.987558,tcp,http,FIN,10,8,828,1266,17.214179,62,252,6043.189453,8975.674805,2,2,109.728667,132.296,5740.264386,206.213047,255,1657338918,2275889138,255,0.137877,0.060768,0.077109,83,158,1,231,2,1,1,1,1,2,0,0,1,2,2,0,Normal
7402,0.676293,tcp,http,FIN,10,8,790,1084,25.137033,62,252,8410.555664,11225.90332,2,2,75.143667,87.11957,4109.920165,155.030156,255,2155172555,710735011,255,0.144325,0.065706,0.078619,79,136,1,195,3,1,20,2,2,6,0,0,4,3,3,0,Normal
7403,0.676293,tcp,http,FIN,10,8,790,1084,25.137033,62,252,8410.555664,11225.90332,2,2,75.143667,87.11957,4109.920165,155.030156,255,2155172555,710735011,255,0.144325,0.065706,0.078619,79,136,1,195,3,1,20,2,2,6,0,0,4,3,3,0,Normal
7404,2.43708,tcp,http,FIN,10,10,826,1150,7.796215,62,252,2442.26709,3397.508545,2,2,270.786667,260.983109,17304.98386,443.61525,255,4213895527,1597272673,255,0.15316,0.08754,0.06562,83,115,1,129,1,1,1,1,1,1,0,0,1,1,1,0,Normal
7405,1.257939,tcp,http,FIN,10,10,812,1168,15.104071,62,252,4648.874023,6690.308594,2,2,139.771,128.950109,7339.857933,239.939906,255,1199240751,2941822975,255,0.208786,0.096717,0.112069,81,117,1,138,1,1,1,1,1,2,0,0,1,1,1,0,Normal
7406,1.403153,tcp,http,FIN,10,10,826,1334,13.540933,62,252,4241.875488,6847.436035,2,2,155.905889,147.555328,9005.20275,304.053469,255,2924027770,3246290631,255,0.151654,0.062792,0.088862,83,133,1,222,1,1,9,1,1,3,0,0,1,1,1,0,Normal
